Trans_ID,Line_No,Product_SKU,Category,Quantity,Unit_Price,Line_Amount,Line_Cost,Gross_Profit,Promo_ID
T-00191,3,SKU-095,Indigenous,4,28.0,112.0,33.6,78.4,
T-00192,1,SKU-079,Apparel,2,40.0,80.0,32.0,48.0,
T-00193,1,SKU-107,Tea,5,42.0,210.0,84.0,126.0,
T-00193,2,SKU-108,Tea,2,62.0,124.0,49.6,74.4,
T-00193,3,SKU-068,Confectionery,1,22.0,22.0,11.0,11.0,
T-00194,1,SKU-108,Tea,2,62.0,124.0,49.6,74.4,
T-00195,1,SKU-013,Cosmetics,1,18.0,18.0,7.2,10.8,
T-00196,1,SKU-094,Honey,2,45.0,90.0,40.5,49.5,
T-00197,1,SKU-068,Confectionery,1,22.0,22.0,11.0,11.0,
T-00198,1,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-00199,1,SKU-020,Liquor,5,120.0,600.0,330.0,270.0,
T-00199,2,SKU-052,Souvenir,4,18.0,72.0,25.2,46.8,
T-00199,3,SKU-092,Honey,5,75.0,375.0,168.75,206.25,
T-00199,4,SKU-012,Cosmetics,3,12.0,36.0,14.4,21.6,
T-00200,1,SKU-048,Souvenir,3,20.0,60.0,21.0,39.0,
T-00200,2,SKU-042,Jewellery,1,65.0,65.0,26.0,39.0,
T-00200,3,SKU-080,Apparel,2,55.0,110.0,44.0,66.0,
T-00201,1,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-00201,2,SKU-077,Confectionery,1,17.0,17.0,8.5,8.5,
T-00201,3,SKU-056,Souvenir,2,18.0,36.0,12.6,23.4,
T-00201,4,SKU-108,Tea,2,62.0,124.0,49.6,74.4,
T-00202,1,SKU-104,Indigenous,2,22.0,44.0,13.2,30.8,
T-00203,1,SKU-011,Cosmetics,4,9.0,36.0,14.4,21.6,
T-00204,1,SKU-092,Honey,5,75.0,375.0,168.75,206.25,
T-00204,2,SKU-062,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00204,3,SKU-062,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00205,1,SKU-078,Apparel,1,28.0,28.0,11.2,16.8,
T-00205,2,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-00206,1,SKU-089,Honey,4,90.0,360.0,162.0,198.0,
T-00207,1,SKU-081,Apparel,1,80.0,80.0,32.0,48.0,
T-00207,2,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-00208,1,SKU-041,Jewellery,1,90.0,90.0,36.0,54.0,
T-00209,1,SKU-065,Confectionery,2,7.0,14.0,7.0,7.0,
T-00209,2,SKU-047,Souvenir,3,9.0,27.0,9.45,17.55,
T-00209,3,SKU-020,Liquor,3,120.0,360.0,198.0,162.0,
T-00210,1,SKU-055,Souvenir,5,45.0,225.0,78.75,146.25,
T-00211,1,SKU-046,Souvenir,2,12.0,24.0,8.4,15.6,
T-00212,1,SKU-050,Souvenir,1,10.0,10.0,3.5,6.5,
T-00212,2,SKU-026,Liquor,1,88.0,88.0,48.4,39.6,
T-00213,1,SKU-064,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00214,1,SKU-091,Honey,1,55.0,55.0,24.75,30.25,
T-00215,1,SKU-062,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00216,1,SKU-048,Souvenir,1,20.0,20.0,7.0,13.0,
T-00217,1,SKU-103,Indigenous,2,18.0,36.0,10.8,25.2,
T-00217,2,SKU-081,Apparel,1,80.0,80.0,32.0,48.0,
T-00218,1,SKU-088,Honey,5,60.0,300.0,135.0,165.0,
T-00218,2,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-00219,1,SKU-002,Cosmetics,1,12.0,12.0,4.8,7.2,
T-00220,1,SKU-005,Cosmetics,3,9.0,27.0,10.8,16.2,
T-00220,2,SKU-049,Souvenir,1,25.0,25.0,8.75,16.25,
T-00221,1,SKU-092,Honey,5,75.0,375.0,168.75,206.25,
T-00221,2,SKU-090,Honey,1,170.0,170.0,76.5,93.5,
T-00222,1,SKU-060,Confectionery,1,7.0,7.0,3.5,3.5,
T-00222,2,SKU-010,Cosmetics,6,10.0,50.0,23.6,26.4,IP-01
T-00222,3,SKU-044,Jewellery,1,150.0,150.0,60.0,90.0,
T-00222,4,SKU-011,Cosmetics,6,9.0,45.0,21.6,23.4,IP-01
T-00223,1,SKU-066,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00223,2,SKU-008,Cosmetics,2,9.0,18.0,7.2,10.8,
T-00224,1,SKU-060,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00225,1,SKU-062,Confectionery,1,7.0,7.0,3.5,3.5,
T-00225,2,SKU-012,Cosmetics,1,12.0,12.0,4.8,7.2,
T-00225,3,SKU-065,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00225,4,SKU-065,Confectionery,1,7.0,7.0,3.5,3.5,
T-00226,1,SKU-091,Honey,2,55.0,110.0,49.5,60.5,
T-00227,1,SKU-056,Souvenir,3,18.0,54.0,18.9,35.1,
T-00228,1,SKU-058,Confectionery,2,16.0,32.0,16.0,16.0,
T-00229,1,SKU-071,Confectionery,3,22.0,66.0,33.0,33.0,
T-00230,1,SKU-038,Jewellery,2,38.0,76.0,30.4,45.6,
T-00231,1,SKU-042,Jewellery,1,65.0,65.0,26.0,39.0,
T-00231,2,SKU-081,Apparel,4,80.0,320.0,128.0,192.0,
T-00232,1,SKU-061,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00233,1,SKU-021,Liquor,2,999.0,1998.0,1098.9,899.1,
T-00234,1,SKU-048,Souvenir,1,20.0,20.0,7.0,13.0,
T-00235,1,SKU-011,Cosmetics,3,9.0,27.0,10.8,16.2,
T-00235,2,SKU-100,Indigenous,3,14.0,42.0,12.6,29.4,
T-00235,3,SKU-017,Liquor,1,30.0,30.0,16.5,13.5,
T-00236,1,SKU-013,Cosmetics,1,18.0,18.0,7.2,10.8,
T-00237,1,SKU-048,Souvenir,1,20.0,20.0,7.0,13.0,
T-00238,1,SKU-004,Cosmetics,3,60.0,180.0,72.0,108.0,
T-00238,2,SKU-072,Confectionery,2,35.0,70.0,35.0,35.0,
T-00238,3,SKU-107,Tea,4,42.0,168.0,67.2,100.8,
T-00239,1,SKU-064,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00239,2,SKU-092,Honey,3,75.0,225.0,101.25,123.75,
T-00240,1,SKU-053,Souvenir,3,45.0,135.0,47.25,87.75,
T-00241,1,SKU-012,Cosmetics,1,12.0,12.0,4.8,7.2,
T-00242,1,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-00243,1,SKU-028,Liquor,4,42.0,168.0,92.4,75.6,
T-00243,2,SKU-106,Tea,2,22.0,44.0,17.6,26.4,
T-00243,3,SKU-011,Cosmetics,4,9.0,36.0,14.4,21.6,
T-00244,1,SKU-080,Apparel,2,55.0,110.0,44.0,66.0,
T-00244,2,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-00245,1,SKU-003,Cosmetics,4,36.0,144.0,57.6,86.4,
T-00246,1,SKU-064,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00247,1,SKU-088,Honey,5,60.0,300.0,135.0,165.0,
T-00247,2,SKU-015,Cosmetics,1,11.0,11.0,4.4,6.6,
T-00248,1,SKU-031,Liquor,4,48.0,192.0,105.6,86.4,
T-00249,1,SKU-104,Indigenous,1,22.0,22.0,6.6,15.4,
T-00249,2,SKU-091,Honey,1,55.0,55.0,24.75,30.25,
T-00249,3,SKU-003,Cosmetics,2,36.0,72.0,28.8,43.2,
T-00249,4,SKU-014,Cosmetics,1,27.0,27.0,10.8,16.2,
T-00250,1,SKU-086,Apparel,5,27.0,135.0,54.0,81.0,
T-00251,1,SKU-050,Souvenir,3,10.0,30.0,10.5,19.5,
T-00251,2,SKU-049,Souvenir,4,25.0,100.0,35.0,65.0,
T-00252,1,SKU-066,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00253,1,SKU-062,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00254,1,SKU-052,Souvenir,3,18.0,54.0,18.9,35.1,
T-00255,1,SKU-039,Jewellery,2,55.0,110.0,44.0,66.0,
T-00255,2,SKU-024,Liquor,1,100.0,100.0,55.0,45.0,
T-00255,3,SKU-080,Apparel,1,55.0,55.0,22.0,33.0,
T-00255,4,SKU-079,Apparel,3,40.0,120.0,48.0,72.0,
T-00256,1,SKU-080,Apparel,3,55.0,165.0,66.0,99.0,
T-00256,2,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-00257,1,SKU-090,Honey,2,170.0,340.0,153.0,187.0,
T-00257,2,SKU-104,Indigenous,2,22.0,44.0,13.2,30.8,
T-00257,3,SKU-012,Cosmetics,1,12.0,12.0,4.8,7.2,
T-00258,1,SKU-106,Tea,4,22.0,88.0,35.2,52.8,
T-00258,2,SKU-060,Confectionery,4,7.0,28.0,14.0,14.0,
T-00258,3,SKU-007,Cosmetics,4,45.0,180.0,72.0,108.0,
T-00258,4,SKU-066,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00259,1,SKU-068,Confectionery,4,22.0,88.0,44.0,44.0,
T-00259,2,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-00259,3,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-00260,1,SKU-100,Indigenous,3,14.0,42.0,12.6,29.4,
T-00261,1,SKU-039,Jewellery,1,55.0,55.0,22.0,33.0,
T-00262,1,SKU-011,Cosmetics,6,9.0,45.0,21.6,23.4,IP-01
T-00262,2,SKU-070,Confectionery,2,12.0,24.0,12.0,12.0,
T-00262,3,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-00263,1,SKU-006,Cosmetics,2,22.0,44.0,17.6,26.4,
T-00263,2,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-00264,1,SKU-075,Confectionery,1,36.0,36.0,18.0,18.0,
T-00264,2,SKU-097,Indigenous,1,110.0,110.0,33.0,77.0,
T-00264,3,SKU-039,Jewellery,1,55.0,55.0,22.0,33.0,
T-00265,1,SKU-083,Apparel,2,180.0,360.0,144.0,216.0,
T-00265,2,SKU-050,Souvenir,2,10.0,20.0,7.0,13.0,
T-00265,3,SKU-041,Jewellery,3,90.0,270.0,108.0,162.0,
T-00266,1,SKU-010,Cosmetics,4,10.0,40.0,16.0,24.0,
T-00266,2,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-00267,1,SKU-048,Souvenir,1,20.0,20.0,7.0,13.0,
T-00267,2,SKU-003,Cosmetics,1,36.0,36.0,14.4,21.6,
T-00268,1,SKU-055,Souvenir,5,45.0,225.0,78.75,146.25,
T-00268,2,SKU-051,Souvenir,3,18.0,54.0,18.9,35.1,
T-00268,3,SKU-074,Confectionery,1,27.0,27.0,13.5,13.5,
T-00269,1,SKU-046,Souvenir,2,12.0,24.0,8.4,15.6,
T-00270,1,SKU-063,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00271,1,SKU-056,Souvenir,1,18.0,18.0,6.3,11.7,
T-00272,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-00272,2,SKU-049,Souvenir,4,25.0,100.0,35.0,65.0,
T-00272,3,SKU-061,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00272,4,SKU-036,Jewellery,2,220.0,440.0,176.0,264.0,
T-00273,1,SKU-082,Apparel,3,110.0,330.0,132.0,198.0,
T-00274,1,SKU-048,Souvenir,4,20.0,80.0,28.0,52.0,
T-00274,2,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-00274,3,SKU-089,Honey,4,90.0,360.0,162.0,198.0,
T-00275,1,SKU-006,Cosmetics,3,22.0,66.0,26.4,39.6,
T-00275,2,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-00275,3,SKU-069,Confectionery,3,27.0,81.0,40.5,40.5,
T-00276,1,SKU-095,Indigenous,3,28.0,84.0,25.2,58.8,
T-00276,2,SKU-082,Apparel,2,110.0,220.0,88.0,132.0,
T-00276,3,SKU-076,Confectionery,2,11.0,22.0,11.0,11.0,
T-00276,4,SKU-101,Indigenous,1,24.0,24.0,7.2,16.8,
T-00277,1,SKU-009,Cosmetics,2,45.0,90.0,36.0,54.0,
T-00278,1,SKU-061,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00278,2,SKU-015,Cosmetics,2,11.0,22.0,8.8,13.2,
T-00278,3,SKU-065,Confectionery,5,7.0,35.0,17.5,17.5,
T-00278,4,SKU-076,Confectionery,1,11.0,11.0,5.5,5.5,
T-00279,1,SKU-060,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00280,1,SKU-062,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00281,1,SKU-062,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00281,2,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-00282,1,SKU-011,Cosmetics,6,9.0,45.0,21.6,23.4,IP-01
T-00283,1,SKU-097,Indigenous,4,110.0,440.0,132.0,308.0,
T-00283,2,SKU-052,Souvenir,1,18.0,18.0,6.3,11.7,
T-00284,1,SKU-011,Cosmetics,6,9.0,45.0,21.6,23.4,IP-01
T-00285,1,SKU-085,Apparel,2,18.0,36.0,14.4,21.6,
T-00285,2,SKU-050,Souvenir,2,10.0,20.0,7.0,13.0,
T-00285,3,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-00285,4,SKU-011,Cosmetics,6,9.0,45.0,21.6,23.4,IP-01
T-00286,1,SKU-106,Tea,3,22.0,66.0,26.4,39.6,
T-00287,1,SKU-081,Apparel,1,80.0,80.0,32.0,48.0,
T-00288,1,SKU-060,Confectionery,3,7.0,21.0,10.5,10.5,
T-00288,2,SKU-089,Honey,2,90.0,180.0,81.0,99.0,
T-00288,3,SKU-020,Liquor,3,120.0,360.0,198.0,162.0,
T-00289,1,SKU-092,Honey,3,75.0,225.0,101.25,123.75,
T-00289,2,SKU-072,Confectionery,3,35.0,105.0,52.5,52.5,
T-00290,1,SKU-106,Tea,5,22.0,110.0,44.0,66.0,
T-00291,1,SKU-025,Liquor,1,62.0,62.0,34.1,27.9,
T-00292,1,SKU-012,Cosmetics,4,12.0,48.0,19.2,28.8,
T-00292,2,SKU-015,Cosmetics,1,11.0,11.0,4.4,6.6,
T-00293,1,SKU-090,Honey,3,170.0,510.0,229.5,280.5,
T-00294,1,SKU-089,Honey,4,90.0,360.0,162.0,198.0,
T-00294,2,SKU-010,Cosmetics,2,10.0,20.0,8.0,12.0,
T-00295,1,SKU-049,Souvenir,4,25.0,100.0,35.0,65.0,
T-00296,1,SKU-077,Confectionery,2,17.0,34.0,17.0,17.0,
T-00296,2,SKU-106,Tea,3,22.0,66.0,26.4,39.6,
T-00296,3,SKU-060,Confectionery,1,7.0,7.0,3.5,3.5,
T-00297,1,SKU-083,Apparel,1,180.0,180.0,72.0,108.0,
T-00297,2,SKU-094,Honey,1,45.0,45.0,20.25,24.75,
T-00298,1,SKU-048,Souvenir,3,20.0,60.0,21.0,39.0,
T-00298,2,SKU-051,Souvenir,1,18.0,18.0,6.3,11.7,
T-00299,1,SKU-052,Souvenir,1,18.0,18.0,6.3,11.7,
T-00299,2,SKU-107,Tea,3,42.0,126.0,50.4,75.6,
T-00299,3,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-00300,1,SKU-106,Tea,3,22.0,66.0,26.4,39.6,
T-00300,2,SKU-092,Honey,1,75.0,75.0,33.75,41.25,
T-00301,1,SKU-106,Tea,2,22.0,44.0,17.6,26.4,
T-00302,1,SKU-084,Apparel,3,100.0,300.0,120.0,180.0,
T-00303,1,SKU-006,Cosmetics,2,22.0,44.0,17.6,26.4,
T-00304,1,SKU-046,Souvenir,1,12.0,12.0,4.2,7.8,
T-00305,1,SKU-024,Liquor,3,100.0,300.0,165.0,135.0,
T-00305,2,SKU-046,Souvenir,2,12.0,24.0,8.4,15.6,
T-00305,3,SKU-011,Cosmetics,4,9.0,36.0,14.4,21.6,
T-00305,4,SKU-021,Liquor,3,999.0,2997.0,1648.35,1348.65,
T-00306,1,SKU-027,Liquor,1,210.0,210.0,115.5,94.5,
T-00306,2,SKU-093,Honey,4,35.0,140.0,63.0,77.0,
T-00307,1,SKU-053,Souvenir,4,45.0,180.0,63.0,117.0,
T-00307,2,SKU-047,Souvenir,2,9.0,18.0,6.3,11.7,
T-00308,1,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-00309,1,SKU-088,Honey,4,60.0,240.0,108.0,132.0,
T-00309,2,SKU-026,Liquor,1,88.0,88.0,48.4,39.6,
T-00310,1,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-00310,2,SKU-108,Tea,3,62.0,186.0,74.4,111.6,
T-00310,3,SKU-030,Liquor,1,72.0,72.0,39.6,32.4,
T-00311,1,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-00312,1,SKU-050,Souvenir,4,10.0,40.0,14.0,26.0,
T-00312,2,SKU-105,Indigenous,1,48.0,48.0,14.4,33.6,
T-00312,3,SKU-050,Souvenir,1,10.0,10.0,3.5,6.5,
T-00312,4,SKU-046,Souvenir,1,12.0,12.0,4.2,7.8,
T-00313,1,SKU-068,Confectionery,2,22.0,44.0,22.0,22.0,
T-00314,1,SKU-073,Confectionery,1,13.0,13.0,6.5,6.5,
T-00314,2,SKU-082,Apparel,1,110.0,110.0,44.0,66.0,
T-00314,3,SKU-108,Tea,2,62.0,124.0,49.6,74.4,
T-00314,4,SKU-059,Confectionery,2,22.0,44.0,22.0,22.0,
T-00315,1,SKU-039,Jewellery,4,55.0,220.0,88.0,132.0,
T-00316,1,SKU-035,Jewellery,1,120.0,120.0,48.0,72.0,
T-00316,2,SKU-087,Honey,4,45.0,180.0,81.0,99.0,
T-00316,3,SKU-062,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00316,4,SKU-042,Jewellery,4,65.0,260.0,104.0,156.0,
T-00317,1,SKU-067,Confectionery,3,22.0,66.0,33.0,33.0,
T-00317,2,SKU-027,Liquor,4,210.0,840.0,462.0,378.0,
T-00318,1,SKU-047,Souvenir,2,9.0,18.0,6.3,11.7,
T-00319,1,SKU-004,Cosmetics,1,60.0,60.0,24.0,36.0,
T-00320,1,SKU-060,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00320,2,SKU-069,Confectionery,1,27.0,27.0,13.5,13.5,
T-00320,3,SKU-010,Cosmetics,1,10.0,10.0,4.0,6.0,
T-00321,1,SKU-064,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00322,1,SKU-054,Souvenir,2,18.0,36.0,12.6,23.4,
T-00322,2,SKU-085,Apparel,1,18.0,18.0,7.2,10.8,
T-00323,1,SKU-070,Confectionery,2,12.0,24.0,12.0,12.0,
T-00323,2,SKU-066,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00323,3,SKU-066,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00324,1,SKU-066,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00324,2,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-00324,3,SKU-089,Honey,2,90.0,180.0,81.0,99.0,
T-00325,1,SKU-046,Souvenir,2,12.0,24.0,8.4,15.6,
T-00326,1,SKU-018,Liquor,3,115.0,345.0,189.75,155.25,
T-00326,2,SKU-014,Cosmetics,5,27.0,135.0,54.0,81.0,
T-00326,3,SKU-049,Souvenir,4,25.0,100.0,35.0,65.0,
T-00326,4,SKU-089,Honey,3,90.0,270.0,121.5,148.5,
T-00327,1,SKU-052,Souvenir,1,18.0,18.0,6.3,11.7,
T-00328,1,SKU-103,Indigenous,1,18.0,18.0,5.4,12.6,
T-00329,1,SKU-011,Cosmetics,2,9.0,18.0,7.2,10.8,
T-00330,1,SKU-017,Liquor,3,30.0,90.0,49.5,40.5,
T-00331,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-00331,2,SKU-020,Liquor,4,120.0,480.0,264.0,216.0,
T-00331,3,SKU-065,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00331,4,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-00332,1,SKU-092,Honey,2,75.0,150.0,67.5,82.5,
T-00332,2,SKU-095,Indigenous,2,28.0,56.0,16.8,39.2,
T-00333,1,SKU-012,Cosmetics,4,12.0,48.0,19.2,28.8,
T-00333,2,SKU-082,Apparel,1,110.0,110.0,44.0,66.0,
T-00334,1,SKU-075,Confectionery,5,36.0,180.0,90.0,90.0,
T-00334,2,SKU-073,Confectionery,2,13.0,26.0,13.0,13.0,
T-00334,3,SKU-071,Confectionery,1,22.0,22.0,11.0,11.0,
T-00335,1,SKU-005,Cosmetics,5,9.0,45.0,18.0,27.0,
T-00336,1,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-00337,1,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-00338,1,SKU-003,Cosmetics,4,36.0,144.0,57.6,86.4,
T-00339,1,SKU-050,Souvenir,4,10.0,40.0,14.0,26.0,
T-00339,2,SKU-087,Honey,3,45.0,135.0,60.75,74.25,
T-00339,3,SKU-087,Honey,4,45.0,180.0,81.0,99.0,
T-00340,1,SKU-016,Cosmetics,1,42.0,42.0,16.8,25.2,
T-00341,1,SKU-014,Cosmetics,2,27.0,54.0,21.6,32.4,
T-00342,1,SKU-018,Liquor,2,115.0,230.0,126.5,103.5,
T-00343,1,SKU-088,Honey,1,60.0,60.0,27.0,33.0,
T-00343,2,SKU-108,Tea,2,62.0,124.0,49.6,74.4,
T-00344,1,SKU-010,Cosmetics,4,10.0,40.0,16.0,24.0,
T-00344,2,SKU-002,Cosmetics,3,12.0,36.0,14.4,21.6,
T-00344,3,SKU-008,Cosmetics,1,9.0,9.0,3.6,5.4,
T-00345,1,SKU-047,Souvenir,2,9.0,18.0,6.3,11.7,
T-00346,1,SKU-018,Liquor,4,115.0,460.0,253.0,207.0,
T-00346,2,SKU-051,Souvenir,3,18.0,54.0,18.9,35.1,
T-00347,1,SKU-069,Confectionery,1,27.0,27.0,13.5,13.5,
T-00347,2,SKU-061,Confectionery,3,7.0,21.0,10.5,10.5,
T-00348,1,SKU-055,Souvenir,1,45.0,45.0,15.75,29.25,
T-00348,2,SKU-075,Confectionery,2,36.0,72.0,36.0,36.0,
T-00349,1,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-00350,1,SKU-078,Apparel,3,28.0,84.0,33.6,50.4,
T-00350,2,SKU-072,Confectionery,4,35.0,140.0,70.0,70.0,
T-00350,3,SKU-107,Tea,2,42.0,84.0,33.6,50.4,
T-00351,1,SKU-087,Honey,3,45.0,135.0,60.75,74.25,
T-00352,1,SKU-069,Confectionery,1,27.0,27.0,13.5,13.5,
T-00353,1,SKU-037,Jewellery,2,520.0,1040.0,416.0,624.0,
T-00353,2,SKU-107,Tea,1,42.0,42.0,16.8,25.2,
T-00353,3,SKU-081,Apparel,2,80.0,160.0,64.0,96.0,
T-00354,1,SKU-097,Indigenous,2,110.0,220.0,66.0,154.0,
T-00354,2,SKU-053,Souvenir,1,45.0,45.0,15.75,29.25,
T-00355,1,SKU-039,Jewellery,1,55.0,55.0,22.0,33.0,
T-00355,2,SKU-050,Souvenir,1,10.0,10.0,3.5,6.5,
T-00356,1,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-00357,1,SKU-034,Jewellery,3,85.0,255.0,102.0,153.0,
T-00357,2,SKU-006,Cosmetics,1,22.0,22.0,8.8,13.2,
T-00358,1,SKU-075,Confectionery,1,36.0,36.0,18.0,18.0,
T-00359,1,SKU-106,Tea,1,22.0,22.0,8.8,13.2,
T-00359,2,SKU-086,Apparel,2,27.0,54.0,21.6,32.4,
T-00360,1,SKU-079,Apparel,2,40.0,80.0,32.0,48.0,
T-00360,2,SKU-107,Tea,5,42.0,210.0,84.0,126.0,
T-00361,1,SKU-070,Confectionery,1,12.0,12.0,6.0,6.0,
T-00362,1,SKU-063,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00363,1,SKU-062,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00363,2,SKU-026,Liquor,1,88.0,88.0,48.4,39.6,
T-00364,1,SKU-066,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00364,2,SKU-066,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00364,3,SKU-016,Cosmetics,2,42.0,84.0,33.6,50.4,
T-00365,1,SKU-106,Tea,3,22.0,66.0,26.4,39.6,
T-00365,2,SKU-104,Indigenous,1,22.0,22.0,6.6,15.4,
T-00366,1,SKU-065,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00366,2,SKU-068,Confectionery,1,22.0,22.0,11.0,11.0,
T-00367,1,SKU-012,Cosmetics,1,12.0,12.0,4.8,7.2,
T-00368,1,SKU-051,Souvenir,1,18.0,18.0,6.3,11.7,
T-00368,2,SKU-008,Cosmetics,1,9.0,9.0,3.6,5.4,
T-00368,3,SKU-049,Souvenir,1,25.0,25.0,8.75,16.25,
T-00369,1,SKU-047,Souvenir,4,9.0,36.0,12.6,23.4,
T-00369,2,SKU-056,Souvenir,1,18.0,18.0,6.3,11.7,
T-00370,1,SKU-108,Tea,4,62.0,248.0,99.2,148.8,
T-00370,2,SKU-046,Souvenir,5,12.0,60.0,21.0,39.0,
T-00370,3,SKU-004,Cosmetics,5,60.0,300.0,120.0,180.0,
T-00371,1,SKU-003,Cosmetics,3,36.0,108.0,43.2,64.8,
T-00371,2,SKU-090,Honey,3,170.0,510.0,229.5,280.5,
T-00371,3,SKU-072,Confectionery,3,35.0,105.0,52.5,52.5,
T-00371,4,SKU-020,Liquor,3,120.0,360.0,198.0,162.0,
T-00372,1,SKU-011,Cosmetics,6,9.0,45.0,21.6,23.4,IP-01
T-00373,1,SKU-065,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00374,1,SKU-048,Souvenir,1,20.0,20.0,7.0,13.0,
T-00374,2,SKU-046,Souvenir,3,12.0,36.0,12.6,23.4,
T-00374,3,SKU-090,Honey,2,170.0,340.0,153.0,187.0,
T-00375,1,SKU-099,Indigenous,3,55.0,165.0,49.5,115.5,
T-00375,2,SKU-080,Apparel,4,55.0,220.0,88.0,132.0,
T-00376,1,SKU-048,Souvenir,2,20.0,40.0,14.0,26.0,
T-00376,2,SKU-090,Honey,2,170.0,340.0,153.0,187.0,
T-00376,3,SKU-107,Tea,4,42.0,168.0,67.2,100.8,
T-00377,1,SKU-106,Tea,3,22.0,66.0,26.4,39.6,
T-00377,2,SKU-008,Cosmetics,2,9.0,18.0,7.2,10.8,
T-00378,1,SKU-047,Souvenir,3,9.0,27.0,9.45,17.55,
T-00379,1,SKU-063,Confectionery,4,7.0,24.0,14.0,10.0,IP-03
T-00380,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-00381,1,SKU-029,Liquor,4,45.0,180.0,99.0,81.0,
T-00382,1,SKU-051,Souvenir,1,18.0,18.0,6.3,11.7,
T-00383,1,SKU-088,Honey,2,60.0,120.0,54.0,66.0,
T-00383,2,SKU-101,Indigenous,1,24.0,24.0,7.2,16.8,
T-00384,1,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-00384,2,SKU-052,Souvenir,1,18.0,18.0,6.3,11.7,
T-00384,3,SKU-011,Cosmetics,2,9.0,18.0,7.2,10.8,
T-00384,4,SKU-087,Honey,4,45.0,135.0,81.0,54.0,IP-02
T-00385,1,SKU-108,Tea,1,62.0,62.0,24.8,37.2,
T-00385,2,SKU-057,Confectionery,3,9.0,27.0,13.5,13.5,
